id;created_at;full_text
13600;2020-04-09 01:06:16+00:00;RT @WolfOfWeedST: Market rips after hours $spy $aapl $dis $oxy... looks like another bulltrap this week but I will take it... $djia https:/…
13601;2020-04-09 01:05:53+00:00;RT @awallenstein: BREAKING: Disney+ reaches 50 million paid subscribers in 5 months worldwide, $DIS announces...
13602;2020-04-09 01:05:47+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13603;2020-04-09 01:05:43+00:00;RT @psk2329: $SMH right into big pivot. Sitting on 200ma daily, 50ma right above 129.34. Let's see what #semis do tomorrow. $NVDA $AMD $TSM…
13604;2020-04-09 01:05:42+00:00;"Update: Proficient Trader’s year to date average gain is at +16.95%.

#stockmarket #stocks #stock #trading #market #news #investing #bitcoin  #seeking #today #equity #analysis #time #finance #daytrading #business #live https://t.co/rgA8hM6dcV"
13605;2020-04-09 01:05:39+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13606;2020-04-09 01:05:35+00:00;$SMH right into big pivot. Sitting on 200ma daily, 50ma right above 129.34. Let's see what #semis do tomorrow. $NVDA $AMD $TSM $MU $INTC https://t.co/eRVKvuM1vW
13607;2020-04-09 01:05:28+00:00;"#huyndai $AMZN tie up ?
https://t.co/tddGuLkddq"
13608;2020-04-09 01:05:27+00:00;RT @UPBOptionMil: Some of todays larger option trades 4.8.20 $OXY $C $FCX $PBR $X $BBBY $DIS https://t.co/kEQfic1pI3
13609;2020-04-09 01:05:25+00:00;$DIS Short sellers will drive this down tomorrow. Therefore I am selling pre-market (I got in for $92), and buying back end of day (which I think people will sell to shave off risk for the long weekend)
13610;2020-04-09 01:05:23+00:00;RT @mardermarket: Growth stocks, which outperformed handily until the Mar 23 low, are lagging other areas of the mkt as investors are more…
13611;2020-04-09 01:05:18+00:00;"Will we see $SPX AT 2200 First (550 points away) 

Or 3000 mark will hit first(250points away) ??
#spx #spy #sp500 #StockMarket #forex #WorkFromHome"
13612;2020-04-09 01:05:15+00:00;"RT @warrior16win: $ADGS green close 💹 confirmed Robert Xu #HongKong Merger 💎something big coming 💥 thin with amazing #chart 

$HDii waiting…"
13613;2020-04-09 01:05:13+00:00;RT @RichLightShed: With 50 million subs and growing, Disney should use @disneyplus to replace theatrical window -- raise pricing to $15-$20…
13614;2020-04-09 01:05:11+00:00;Seeing some sharing on $PINS, my though is whether Ben could change the culture up to be slightly more aggressive like $FB’s Mark? https://t.co/2wb2Ui4wHD
13615;2020-04-09 01:05:10+00:00;RT @androsForm: $SPY $SPX Expect another 6.5m jobless claims on Thursday - BofA
13616;2020-04-09 01:05:03+00:00;"@PatriotNews8 maybe. honestly, i own $XOM $CVX i would love love love a cut. i just think it’s too many macho man personalities trying to prove a point; MBS, Putin, Trump... it’s a bad mix
👉agree COVID deaths are brutal for demand, both jet fuel and gasoline"
13617;2020-04-09 01:05:00+00:00;"$BA 5 Minute Heikin Ashi 🕯️+ Fisher Transformer with MACD 5/9/5 Crossover Strategy - April 8 2020 #stocks #StocksToTrade #OptionsTrading #DayTrading #SwingTrading

12 min 🎥↘️↘️↘️ https://t.co/nFv5pPfCTr"
13618;2020-04-09 01:04:49+00:00;"Latest #stockpicks moved to past trades list are the following:

SQ: +4.30%

#stockmarket #stocks #stock #trading #market #news #investing #bitcoin #seeking #today #equity #analysis #time #finance #daytrading #business #live https://t.co/QayhqVHU15"
13619;2020-04-09 01:04:38+00:00;"""Looking at all historical instances of the S&amp;P clawing back more than 30% of its decline after 11 days, not a single one was was 'just a bear market rally.'""
$SPX $SPY #coronavirus #COVID19
 https://t.co/BTTMZEcouV https://t.co/6sAeoyzjCK"
13620;2020-04-09 01:04:09+00:00;"$MARK .41 2 close above that 21 MA and close to breakout abov the flag pattern 

Tweeted $DIS and Thermal tech scanners likely to be put nationwide 

Using that 21 MA as my Floor .36 https://t.co/rhyvL9kcgx"
13621;2020-04-09 01:04:07+00:00;#Stocks are really the way to go when it comes to investing because the more successful a company is and the more it grows, the more that your investment will grow too. 📈 #PhilTips https://t.co/q1iixTQs8F
13622;2020-04-09 01:03:44+00:00;"RT @QContrarian: Equinox $EQIX $1b 2024 loan getting punished; trading at 74¢/$ after they refuse to pay rent
👉👉rated BBB- so you know they…"
13623;2020-04-09 01:03:43+00:00;RT @RichLightShed: With 50 million subs and growing, Disney should use @disneyplus to replace theatrical window -- raise pricing to $15-$20…
13624;2020-04-09 01:03:42+00:00;"https://t.co/odYeeetdoH

#42sTop42 #SportsmansWH Sportsman's Warehouse up 10.2% = $22.8 million gain. $SPWH has made notable gains in 8 of the last 26 trading sessions.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #consumerNondurables https://t.co/83EEVxo5vM"
13625;2020-04-09 01:03:39+00:00;YouTube Preview - https://t.co/DCQlxnPd53  #stocks #futures #trading #markets  -t
13626;2020-04-09 01:03:23+00:00;B. Riley Financial Inc $RILY Major Shareholder Acquires $270,000.00 in Stock https://t.co/WMAzx3Qi95 #stocks
13627;2020-04-09 01:03:22+00:00;Insider Selling: Newmont Goldcorp Corp $NEM EVP Sells 4,000 Shares of Stock https://t.co/va5dblpfLV #stocks
13628;2020-04-09 01:03:13+00:00;"RT @MercadoMagicoMX: Monopolies are always bad for the consumer
Keep your yes open 👀 $NMGC NeoMagic's https://t.co/6tSDXqe26T @mercadomagic…"
13629;2020-04-09 01:03:07+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13630;2020-04-09 01:03:03+00:00;"UBS says Fed going to buy junk #bonds... not the ultra trashy🗑 stuff, just BB
😉remember $ANGL $JNK $HYG all heavy in BBs &amp; w/ the IG cliff crumbling holders of upper tier junk stand to ditch the 🍜 &amp; return to 🦞

lololz🤣😅 what risk?🤑🍾

#stocks #investment #economy #invest https://t.co/YTfYvpgq5U"
13631;2020-04-09 01:03:03+00:00;RT @SJD10304: Beyond impressed with momentum in the ratio of equal weight $SPX to cap weight $SPX to sound the alarm *before* each of the 3…
13632;2020-04-09 01:02:39+00:00;"RT @axelroark: $AMD held 48 today after breaking through resistance.

I said the market will have bottomed when $AMD goes to 6. 

Today the…"
13634;2020-04-09 01:02:31+00:00;"Thanks for playing bud 

$spy $spx $tsla $nflx https://t.co/3Jw6DeV0L2"
13635;2020-04-09 01:02:25+00:00;$AAPL retest held today. 260 = new line in the sand. https://t.co/UPs8YbIHN5
13636;2020-04-09 01:02:24+00:00;RT @JerseyKidPicks: @Train2ETRAINSP1 @ScienceVickers @zoom_us @JerseyKidWins TRAIN I’ve bought 2 #Stocks in 30 days #Zm #Aytu I’m expecting…
13637;2020-04-09 01:02:23+00:00;"RT @TradeADMIS: Wheat closed higher as #Corn &amp; Soybeans ended lower. Softs mostly lower except Cotton. Livestock mixed. Gold lower. Dollar…"
13638;2020-04-09 01:02:22+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13639;2020-04-09 01:01:44+00:00;"@Train2ETRAINSP1 @ScienceVickers @zoom_us @JerseyKidWins TRAIN I’ve bought 2 #Stocks in 30 days #Zm #Aytu I’m expecting victory but it may not happen until #June #September #December who knows ??  If I’d drops I add to my position here &amp; there cause I believe in what I’ve looked at ! I’m always hopeful but no guarantees"
13640;2020-04-09 01:01:37+00:00;RT @TheTechTraders: $Oil hovering near $26. #NaturalGas forming a bottom formation. Tomorrow will be a big day for #oil b/c of potential #O…
13641;2020-04-09 01:01:13+00:00;"Top #money flow today. Free stocks app https://t.co/B6pljuv3p6
$SPY, $AAPL, $GOOGL, $MSFT, $FB, $AMZN, $IYR, $TLT, $INTC, $GOOG, $NFLX, $IVV, $IWM, $SPSB, $TSLA, $ZM, $PEP, $VEA, $TIP, $FISV https://t.co/UR0LVArjAS"
13642;2020-04-09 01:01:07+00:00;"Apple - $AAPL

💰 QUOTE
$AAPL was UP ⬆ on Wed Apr 08
Closed at 266.07 USD for a 2.56% gain from previous close
📈 📈 📈

📊 ANALYSIS
Apple should be nationalized
☭ ☭ ☭"
13643;2020-04-09 01:01:01+00:00;RT @vantillian: That Clown is the market try to get me to go ALL-IN. He keeps saying “we already hit bottom, we’re recovering nicely, and i…
13644;2020-04-09 01:00:57+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13645;2020-04-09 01:00:56+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13646;2020-04-09 01:00:47+00:00;"RT @gamesblazer06: $XOM slowly &amp; quietly ripping faces off world ending shorts. +40% off lows...&amp; great value. Meanwhile everyone is obsess…"
13647;2020-04-09 01:00:44+00:00;Will $dis stock see sub $70 in the next 6 months?
13648;2020-04-09 01:00:42+00:00;G4s PLC for 9/04/2020 - https://t.co/Zi6pzsog3k - #Germany #SP500  First they stole the sky, then they stole society! Those who remember the eerie pause in air travel, following 911, will recall how spooky it was. Skies rarely absent an aircraft, were now devoid of traffic. No... https://t.co/x7UyNqybKe
13649;2020-04-09 01:00:39+00:00;"RT @RaphaFigueredo: *DEMOCRATS SEEKING AT LEAST $500B IN NEXT STIMULUS BILL

SP500 Futuro UP 🚀"
13651;2020-04-09 00:59:58+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13652;2020-04-09 00:59:49+00:00;RT @AIRAPLC: Coronavirus outbreak should begin to turn around after ‘bad week for deaths,’ White House advisor Dr. Fauci says https://t.co/…
13653;2020-04-09 00:59:47+00:00;RT @AnthonyMaceroni: $AMZN Monthly - sneaking in a little breakout attempt 😳... https://t.co/8UQyivbX9f
13654;2020-04-09 00:59:46+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13655;2020-04-09 00:59:39+00:00;"RT @Prakashplutus: DOW Vs Nifty : 

1.Dow is ⬇️ 20% from highs (Corona cases -4.5 L )

2.Nifty ⬇️ 30% from highs (Corona cases - 6K)

3.Nif…"
13656;2020-04-09 00:59:35+00:00;RT @ZacksResearch: Stock Investors: Start Preparing for a Coronavirus Recovery. $HD $PHM $KBH $URI $W https://t.co/0V8ZJ1yBCI
13657;2020-04-09 00:59:04+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13658;2020-04-09 00:59:00+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13659;2020-04-09 00:58:52+00:00;"RT @Prakashplutus: DOW Vs Nifty : 

1.Dow is ⬇️ 20% from highs (Corona cases -4.5 L )

2.Nifty ⬇️ 30% from highs (Corona cases - 6K)

3.Nif…"
13660;2020-04-09 00:58:46+00:00;@BearingtonTrade @ALF4Prez2020 Everyone’s been shitting on ESPN for years. It’s not controlling $dis price. Will not see $70 in our lifetime (no position.)
13661;2020-04-09 00:58:33+00:00;RT @thechartist: The $SPX recovering extremely well. Resistance zone above. https://t.co/9rrCg7GwB1
13662;2020-04-09 00:58:22+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13663;2020-04-09 00:58:18+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13664;2020-04-09 00:58:18+00:00;"RT @CNBCnow: BREAKING: Disney+ surpasses 50M subscribers globally; $DIS shares pop more than 4% after hours 

https://t.co/SLfhgCMvbd https…"
13665;2020-04-09 00:58:17+00:00;via psk2329: Seeing a lot of inside days today. Some notable $AMZN strong close, $SHOP strong day 420 still big pivot, $UNH jump on Bernie drop, $NFLX weak. $UPS all day grind. See what #lotto Thursday brings into 3 day weekend. $SPY $amzn
13666;2020-04-09 00:58:03+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13667;2020-04-09 00:57:56+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13668;2020-04-09 00:57:55+00:00;RT @androsForm: $SPY $SPX quickie on why MOC has been so relevant recently https://t.co/A48U5MopTx
13669;2020-04-09 00:57:55+00:00;Seeing a lot of inside days today. Some notable $AMZN strong close, $SHOP strong day 420 still big pivot, $UNH jump on Bernie drop, $NFLX weak. $UPS all day grind. See what #lotto Thursday brings into 3 day weekend. $SPY
13670;2020-04-09 00:57:53+00:00;Investment Analysts’ Recent Ratings Changes for Woodward, Inc.Common Stock $WWD https://t.co/GSuOgqQBHV #stocks
13671;2020-04-09 00:57:53+00:00;RT @RedDogT3: $spx levels and thoughts post close https://t.co/y2X3rm5dEK
13672;2020-04-09 00:57:47+00:00;$SPX DTF. Cup and handle... https://t.co/sAa6w1CHuX
13673;2020-04-09 00:57:42+00:00;"ASX to rise, S&amp;P 500 a bull market again.
Aussie &amp; International shares, https://t.co/JFiv4N4FGE
FX #trading, https://t.co/nsM4iFk7C2

#asx200 #sp500 #ausbiz

https://t.co/iRlVGSsWw9"
13674;2020-04-09 00:57:42+00:00;Get the latest news from the best in business: The Efficient Frontier (https://t.co/bEubK2GL2H) Top stories by @ScottWapnerCNBC @iShares #stocks #finance
13675;2020-04-09 00:57:32+00:00;"RT @CNBCnow: BREAKING: Disney+ surpasses 50M subscribers globally; $DIS shares pop more than 4% after hours 

https://t.co/SLfhgCMvbd https…"
13676;2020-04-09 00:57:29+00:00;"RT @FusionptCapital: 2019 61% retrace vs today.

$SPX https://t.co/LiutEMyhP3"
13677;2020-04-09 00:57:27+00:00;Coronavirus outbreak should begin to turn around after ‘bad week for deaths,’ White House advisor Dr. Fauci says https://t.co/ac5CFPhYB0 #stocks #StockMarket #stocktowatch #StockMarketInsights #StockMarketToday #aira #airasecurities https://t.co/Xjwvgq3Xuw
13678;2020-04-09 00:57:26+00:00;"RT @realJosephRich: This is Wells Fargo's latest 2020 $SPX earnings forecast. 

First, this way too optimistic. 

Second, this corresponds…"
13679;2020-04-09 00:57:07+00:00;#investors #investing #stocks #stockmarket BUY signal continues for equities.  There were two burst of advancing volume over declining volume, one on Monday, and one today, and that means stocks head higher.  https://t.co/c6xmAMm6xm https://t.co/rfxnqAsLTo
13680;2020-04-09 00:57:04+00:00;RT @Sandro_power: Live stream tonight on my YouTube Channel  PowerTargetTrades at 9:45pm EST Canada Fiqure out your time zone to match my t…
13681;2020-04-09 00:57:01+00:00;Markets are retreating as #stocks show exhaustion. The #economicshutdown is going to weigh markets considerably. https://t.co/gew5i8INSF #stockmarket #investing
13682;2020-04-09 00:56:58+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13683;2020-04-09 00:56:56+00:00;@Sandro_power Live stream tonight 9:45pm EST Canada $SPY $AAPL $TSLA $BA $AMD $AMZN market update, big picture thinking!
13684;2020-04-09 00:56:39+00:00;"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…"
13685;2020-04-09 00:56:33+00:00;"RT @leadlagreport: No Longer A Melt-Up: Why The COVID-19 Bubble Is Coming. NEW POST.

This is controversial. Just as economic numbers look…"
13686;2020-04-09 00:56:28+00:00;$MPWR https://t.co/qbAwfTUl7z Monolithic Power Systems Inc. Our predictive algorithm foresees the value of this company has a neutral short term outlook and its stock price is in line with its long term fundamentals #Stocks #Alpha #trade
13687;2020-04-09 00:56:26+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
13688;2020-04-09 00:56:24+00:00;#Futures $SPX $SPY testing one of the MAJOR resistance.. 4th attempt https://t.co/95pVmZxFu5
13689;2020-04-09 00:56:19+00:00;"I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket movement at all the last 4 trading days. 

Not suggesting conditions have firmly changed. But leading indicators are beginning to worry me. #stocks #bonds $SPX"
13690;2020-04-09 00:56:17+00:00;@7AustinL Bad for $dis though right? They suggested they wouldn’t report numbers outside of their quarterly reports. Surprised it got a pop at all in the stock - smells desperate
13691;2020-04-09 00:56:06+00:00;"RT @TheVoz4Real: ""Be that person who can brag at owning stocks like $MSFT, $GS, $AMZN from the lows. This isn't pretty and it wont be for a…"
13692;2020-04-09 00:55:59+00:00;"I want a new laptop... HP? Acer? something good with stocks and gaming 

#stocks #crypto #gamers #gaming #twitch"
